Date,Open,High,Low,Close,Adj. Close,Change,Volume
2010-12-23,2.08400,2.16500,1.99500,2.00600,2.00600,-7.77%,23289000
2010-12-27,1.86800,1.90500,1.67100,1.70300,1.70300,-15.10%,139528500
2010-12-28,1.72300,1.78300,1.66700,1.76100,1.76100,3.41%,60844500
2010-12-29,1.80200,1.86700,1.76700,1.84900,1.84900,5.00%,49788000
2010-12-30,1.84700,1.86000,1.75900,1.76700,1.76700,-4.43%,30616500
2010-12-31,1.77100,1.81700,1.76700,1.77500,1.77500,0.45%,21268500
2011-01-03,1.78900,1.80000,1.72700,1.77500,1.77500,,19245000
2011-01-04,1.77700,1.79700,1.73500,1.77800,1.77800,0.17%,17811000
2011-01-05,1.76500,1.79300,1.74600,1.78900,1.78900,0.62%,21700500
2011-01-06,1.78900,1.86700,1.78700,1.85900,1.85900,3.91%,30918000
2011-01-07,1.86700,1.90500,1.86000,1.88300,1.88300,1.29%,33718500
2011-01-10,1.87800,1.91200,1.87000,1.89700,1.89700,0.74%,20140500
2011-01-11,1.90600,1.91400,1.79500,1.79700,1.79700,-5.27%,25653000
2011-01-12,1.80100,1.82700,1.76800,1.79700,1.79700,,14466000
2011-01-13,1.79700,1.79800,1.74400,1.74800,1.74800,-2.73%,10854000
2011-01-14,1.74300,1.77200,1.70700,1.71700,1.71700,-1.77%,17880000
2011-01-18,1.69900,1.70900,1.65000,1.70900,1.70900,-0.47%,24325500
2011-01-19,1.68500,1.69800,1.58300,1.60200,1.60200,-6.26%,35572500
2011-01-20,1.60200,1.63000,1.49100,1.50800,1.50800,-5.87%,34198500
2011-01-21,1.54100,1.57300,1.51400,1.53600,1.53600,1.86%,18255000
2011-01-24,1.56900,1.65400,1.54900,1.63300,1.63300,6.32%,24676500
2011-01-25,1.64300,1.65900,1.60100,1.64500,1.64500,0.73%,19072500
2011-01-26,1.64700,1.65900,1.60700,1.65000,1.65000,0.30%,16198500
2011-01-27,1.64900,1.67200,1.63500,1.66100,1.66100,0.67%,13435500
2011-01-28,1.65900,1.65900,1.58300,1.60100,1.60100,-3.61%,15726000
