Date,Open,High,Low,Close,Adj. Close,Change,Volume
2023-06-30,11.51000,11.80000,10.58000,11.20000,11.20000,-5.72%,39066
2023-07-03,11.19000,11.65400,10.52000,11.49000,11.49000,2.59%,12542
2023-07-05,11.34000,12.00000,11.34000,11.79000,11.79000,2.61%,20283
2023-07-06,11.65000,12.73000,11.50000,12.49000,12.49000,5.94%,25546
2023-07-07,12.06000,12.65000,12.02200,12.64000,12.64000,1.20%,35173
2023-07-10,12.51000,14.09000,12.17000,13.20000,13.20000,4.43%,84941
2023-07-11,13.06000,13.20000,11.00000,12.61000,12.61000,-4.47%,59231
2023-07-12,12.21000,12.60000,11.77300,11.90000,11.90000,-5.63%,49308
2023-07-13,12.06000,13.74000,12.06000,13.74000,13.74000,15.46%,63934
2023-07-14,13.74000,14.30000,13.17000,14.01000,14.01000,1.97%,193944
2023-07-17,14.10000,14.51000,13.88500,14.27000,14.27000,1.86%,65208
2023-07-18,14.28000,14.28000,12.80100,12.91000,12.91000,-9.53%,40736
2023-07-19,13.19000,13.87000,12.02000,12.42000,12.42000,-3.80%,114119
2023-07-20,12.41000,12.42000,11.82000,12.05000,12.05000,-2.98%,47984
2023-07-21,12.01000,12.01000,10.60000,11.28000,11.28000,-6.39%,91796
2023-07-24,10.83000,10.83000,10.20000,10.25000,10.25000,-9.13%,52235
2023-07-25,10.38000,10.80000,10.23000,10.27000,10.27000,0.20%,22642
2023-07-26,10.21000,10.60200,10.20000,10.20000,10.20000,-0.68%,14752
2023-07-27,10.30000,10.71000,10.20000,10.20000,10.20000,,42391
2023-07-28,10.27000,10.40000,10.20000,10.20000,10.20000,,41306
2023-07-31,10.20000,10.48000,10.20000,10.42000,10.42000,2.16%,35168
2023-08-01,10.25000,10.40000,10.20000,10.20000,10.20000,-2.11%,65463
2023-08-02,10.20000,10.31800,10.00000,10.22000,10.22000,0.20%,51763
2023-08-03,10.36600,10.36600,9.84500,9.94000,9.94000,-2.74%,70706
2023-08-04,10.21500,10.21700,9.16000,9.16000,9.16000,-7.85%,26082
2023-08-07,9.21000,10.11000,9.21000,9.50000,9.50000,3.71%,38443
2023-08-08,9.25000,9.49500,9.00800,9.28000,9.28000,-2.32%,41357
2023-08-09,9.18000,10.32800,9.18000,9.76000,9.76000,5.17%,11219
2023-08-10,9.65000,10.00000,9.15000,9.29000,9.29000,-4.82%,17456
2023-08-11,9.50000,13.90000,9.21000,12.58000,12.58000,35.41%,622786
2023-08-14,12.18000,13.49000,11.91000,11.96000,11.96000,-4.93%,98183
2023-08-15,11.97000,13.88000,11.84200,13.51000,13.51000,12.96%,40694
2023-08-16,12.25000,14.47000,12.25000,14.31000,14.31000,5.92%,123668
2023-08-17,14.00000,14.60000,13.31000,13.73000,13.73000,-4.05%,80505
2023-08-18,12.90000,13.85000,12.78000,13.29000,13.29000,-3.20%,100451
2023-08-21,13.09000,13.88000,13.09000,13.76000,13.76000,3.54%,36203
2023-08-22,13.89000,13.95000,13.44000,13.89000,13.89000,0.94%,64254
2023-08-23,12.50000,14.22000,12.50000,13.82000,13.82000,-0.50%,113959
2023-08-24,14.03000,14.13000,13.38000,13.62000,13.62000,-1.45%,71775
2023-08-25,13.51000,14.00000,13.34000,14.00000,14.00000,2.79%,82987
